measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
pos_error_l2,e_value_constant_0.25,none,15,0.21676087542654088,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,16,0.24819959537475,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,17,0.24209351492873968,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,18,0.232372884093506,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,19,0.22371425851848653,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,20,0.23134804219952038,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,21,0.2234231640448996,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.25,none,22,0.2228061183189471,0.0,0.96,0.96,0.096
pos_error_l2,e_value_constant_0.25,none,23,0.22991322748019966,0.0,0.94,0.94,0.094
pos_error_l2,e_value_constant_0.25,none,24,0.22217469968176437,0.0,0.9,0.9,0.09000000000000001
pos_error_l2,e_value_constant_0.25,none,25,0.22384431646385003,0.0,0.88,0.88,0.08800000000000001
pos_error_l2,e_value_constant_0.25,none,26,0.23304648577672255,0.0,0.86,0.86,0.08600000000000001
pos_error_l2,e_value_constant_0.25,none,27,0.22956205317673084,0.0,0.82,0.82,0.082
pos_error_l2,e_value_constant_0.25,none,28,0.2374042283732492,0.0,0.82,0.82,0.082
pos_error_l2,e_value_constant_0.25,none,29,0.2356678025089408,0.0,0.8,0.8,0.08000000000000002
pos_error_l2,e_value_constant_0.25,none,30,0.2294229450007507,0.0,0.76,0.76,0.07600000000000001
pos_error_l2,e_value_constant_0.5,none,1,0.29981261800689807,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,2,0.2648652810597568,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,3,0.30176901327364103,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,4,0.23913568675547078,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,5,0.19851804608448984,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,6,0.18893976900577777,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,7,0.20225676895308603,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,8,0.20335996354581024,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,9,0.1857260856757919,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,10,0.220282143556671,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,11,0.21931318541144143,0.0,1.0,1.0,0.1
pos_error_l2,e_value_constant_0.5,none,12,0.20530966889762747,0.0,0.94,0.94,0.094
pos_error_l2,e_value_constant_0.5,none,13,0.22989298201948724,0.0,0.9,0.9,0.09000000000000001
pos_error_l2,e_value_constant_0.5,none,14,0.224436647171829,0.0,0.84,0.84,0.084
pos_error_l2,e_value_constant_0.5,none,15,0.21676087542654088,0.0,0.78,0.78,0.07800000000000001
pos_error_l2,e_value_constant_0.5,none,16,0.24819959537475,0.0,0.78,0.78,0.07800000000000001
pos_error_l2,e_value_constant_0.5,none,17,0.24209351492873968,0.0,0.74,0.74,0.074
pos_error_l2,e_value_constant_0.5,none,18,0.232372884093506,0.0,0.7,0.7,0.06999999999999999
pos_error_l2,e_value_constant_0.5,none,19,0.22371425851848653,0.0,0.68,0.68,0.068
pos_error_l2,e_value_constant_0.5,none,20,0.23134804219952038,0.0,0.66,0.66,0.066
