measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
Interception_Rate,sim2real,Sim_252,6,0.7777777778333334,0.3971875,0.98,0.5828125,0.5828125
Interception_Rate,sim2real,Sim_252,7,0.7857142857142857,0.4528125,0.98,0.5271874999999999,0.5271874999999999
Interception_Rate,sim2real,Sim_252,8,0.8125,0.4890625,0.98,0.49093749999999997,0.49093749999999997
Interception_Rate,sim2real,Sim_252,9,0.8333333333333334,0.5171875000000001,0.98,0.46281249999999985,0.46281249999999985
Interception_Rate,sim2real,Sim_252,10,0.85,0.5421875,0.98,0.43781249999999994,0.43781249999999994
Interception_Rate,sim2real,Sim_252,11,0.8636363636363636,0.5646875,0.98,0.4153125,0.4153125
Interception_Rate,sim2real,Sim_252,12,0.875,0.5859375,0.98,0.3940625,0.3940625
Interception_Rate,sim2real,Sim_252,13,0.8717948717692308,0.5990624999999999,0.98,0.38093750000000004,0.38093750000000004
Interception_Rate,sim2real,Sim_252,14,0.8809523809285714,0.6190625,0.98,0.3609375,0.3609375
Interception_Rate,sim2real,Sim_252,15,0.8666666666666667,0.6221875000000001,0.9721875,0.34999999999999987,0.34999999999999987
Interception_Rate,sim2real,Sim_252,16,0.84375,0.6140625,0.9521875,0.338125,0.338125
Interception_Rate,sim2real,Sim_252,17,0.843137254882353,0.6246875000000001,0.9459375,0.3212499999999999,0.3212499999999999
Interception_Rate,sim2real,Sim_252,18,0.8518518518333333,0.6415625,0.9490624999999999,0.3074999999999999,0.3074999999999999
Interception_Rate,sim2real,Sim_252,19,0.8596491227894736,0.6578124999999999,0.9521875,0.29437500000000005,0.29437500000000005
Interception_Rate,sim2real,Sim_252,20,0.8416666666499999,0.6484375,0.9378124999999999,0.28937499999999994,0.28937499999999994
Interception_Rate,sim2real,Sim_252,21,0.8492063491904761,0.6634375000000001,0.9409375,0.27749999999999986,0.27749999999999986
Interception_Rate,sim2real,Sim_252,22,0.8560606060454545,0.6778124999999999,0.9434374999999999,0.265625,0.265625
Interception_Rate,sim2real,Sim_252,23,0.8478260869565217,0.6771875,0.9353125,0.25812499999999994,0.25812499999999994
Interception_Rate,sim2real,Sim_252,24,0.8541666666666666,0.6896875,0.9378124999999999,0.24812499999999993,0.24812499999999993
