measure,method,bank,n,mean_norm,lower_norm,upper_norm,width_norm,width_original
err_norm,sim2real,Sim_252,18,0.15527074074074074,0.08531249999999999,0.3428125,0.25750000000000006,0.30900000000000005
err_norm,sim2real,Sim_252,19,0.15825399122807016,0.0896875,0.33593750000000006,0.24625000000000005,0.29550000000000004
err_norm,sim2real,Sim_252,20,0.164050375,0.0953125,0.3328125,0.23750000000000002,0.28500000000000003
err_norm,sim2real,Sim_252,21,0.16023126984126984,0.0953125,0.3221875,0.22687500000000002,0.27225
err_norm,sim2real,Sim_252,22,0.15702530303030302,0.09468750000000001,0.3121875,0.2175,0.261
err_norm,sim2real,Sim_252,23,0.1545952536231884,0.0953125,0.3028125,0.2075,0.24899999999999997
err_norm,sim2real,Sim_252,24,0.15331173611111112,0.09593750000000001,0.29531250000000003,0.19937500000000002,0.23925000000000002
err_norm,sim2real,Sim_252,25,0.15079309999999999,0.09593750000000001,0.28718750000000004,0.19125000000000003,0.22950000000000004
err_norm,sim2real,Sim_252,26,0.15069567307692308,0.09718750000000001,0.2815625,0.18437499999999998,0.22124999999999997
err_norm,sim2real,Sim_252,27,0.15049617283950617,0.0978125,0.2765625,0.17875,0.2145
err_norm,sim2real,Sim_252,28,0.1760947023809524,0.10593750000000002,0.3203125,0.21437499999999998,0.25725
err_norm,sim2real,Sim_252,29,0.1726403448275862,0.10593750000000002,0.3121875,0.20625,0.24749999999999997
err_norm,sim2real,Sim_252,30,0.178314,0.10843750000000002,0.3134375,0.20499999999999996,0.24599999999999994
err_norm,sim2real,Sim_252,31,0.17473701612903228,0.1078125,0.30593750000000003,0.19812500000000002,0.23775000000000002
err_norm,sim2real,Sim_252,32,0.17835755208333334,0.11031250000000001,0.3053125,0.19499999999999998,0.23399999999999996
err_norm,sim2real,Sim_252,33,0.1772906565656566,0.11031250000000001,0.3003125,0.18999999999999997,0.22799999999999995
err_norm,sim2real,Sim_252,34,0.17427276960784316,0.1096875,0.29406250000000006,0.18437500000000007,0.22125000000000009
err_norm,sim2real,Sim_252,35,0.17513104761904763,0.1109375,0.2915625,0.180625,0.21675
err_norm,sim2real,Sim_252,36,0.17552173611111113,0.1121875,0.28843750000000007,0.17625000000000007,0.21150000000000008
err_norm,sim2real,Sim_252,37,0.1733334684684685,0.1121875,0.28343750000000006,0.17125000000000007,0.20550000000000007
err_norm,sim2real,Sim_252,38,0.16936567982456144,0.11031250000000001,0.27718750000000003,0.16687500000000002,0.20025
err_norm,sim2real,Sim_756,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_756,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_756,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_756,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_756,5,0.14041333333333333,0.02,0.6053124999999999,0.5853124999999999,0.7023749999999999
err_norm,sim2real,Sim_756,6,0.1650184722222222,0.02,0.5440625,0.5240625,0.628875
err_norm,sim2real,Sim_756,7,0.1566635714285714,0.02,0.5059375,0.4859375,0.583125
err_norm,sim2real,Sim_756,8,0.1483158333333333,0.02,0.4778125,0.45781249999999996,0.549375
err_norm,sim2real,Sim_756,9,0.1380385185185185,0.02,0.4528125,0.4328125,0.5193749999999999
err_norm,sim2real,Sim_756,10,0.1331605833333333,0.02,0.4321875,0.4121875,0.494625
err_norm,sim2real,Sim_756,11,0.13584424242424242,0.0221875,0.4165625,0.39437500000000003,0.47325
err_norm,sim2real,Sim_756,12,0.13375583333333332,0.0321875,0.39968750000000003,0.36750000000000005,0.44100000000000006
err_norm,sim2real,Sim_756,13,0.1317545512820513,0.0403125,0.38406250000000003,0.34375,0.4125
err_norm,sim2real,Sim_756,14,0.1389460119047619,0.0546875,0.3753125,0.320625,0.38475
err_norm,sim2real,Sim_756,15,0.14320855555555553,0.06468750000000001,0.36593749999999997,0.30124999999999996,0.36149999999999993
err_norm,sim2real,Sim_756,16,0.14589630208333332,0.07218750000000002,0.35656249999999995,0.28437499999999993,0.3412499999999999
err_norm,sim2real,Sim_756,17,0.14657284313725488,0.07718750000000002,0.34656249999999994,0.2693749999999999,0.32324999999999987
err_norm,sim2real,Sim_756,18,0.15527074074074074,0.0871875,0.3446875,0.25749999999999995,0.30899999999999994
err_norm,sim2real,Sim_756,19,0.15825399122807016,0.0921875,0.3378125,0.245625,0.29475
err_norm,sim2real,Sim_756,20,0.164050375,0.0990625,0.3353125,0.23625000000000002,0.28350000000000003
err_norm,sim2real,Sim_756,21,0.16023126984126984,0.09843750000000001,0.3246875,0.22625,0.2715
err_norm,sim2real,Sim_756,22,0.15702530303030302,0.0978125,0.3153125,0.2175,0.261
err_norm,sim2real,Sim_756,23,0.1545952536231884,0.0978125,0.3065625,0.20875000000000002,0.2505
err_norm,sim2real,Sim_756,24,0.15331173611111112,0.0990625,0.2996875,0.200625,0.24075
err_norm,sim2real,Sim_756,25,0.15079309999999999,0.09843750000000001,0.29218750000000004,0.19375000000000003,0.23250000000000004
err_norm,sim2real,Sim_756,26,0.15069567307692308,0.1003125,0.2865625,0.18625,0.2235
err_norm,sim2real,Sim_756,27,0.15049617283950617,0.1015625,0.2815625,0.18,0.216
err_norm,sim2real,Sim_756,28,0.1760947023809524,0.1121875,0.3221875,0.21000000000000002,0.252
err_norm,sim2real,Sim_756,29,0.1726403448275862,0.11156249999999998,0.3146875,0.20312500000000003,0.24375000000000002
err_norm,sim2real,Sim_756,30,0.178314,0.1146875,0.31593750000000004,0.20125000000000004,0.24150000000000005
err_norm,sim2real,Sim_756,31,0.17473701612903228,0.1134375,0.3084375,0.19499999999999998,0.23399999999999996
err_norm,sim2real,Sim_756,32,0.17835755208333334,0.1159375,0.3078125,0.191875,0.23024999999999998
err_norm,sim2real,Sim_756,33,0.1772906565656566,0.11656249999999999,0.30343749999999997,0.18687499999999999,0.22424999999999998
err_norm,sim2real,Sim_756,34,0.17427276960784316,0.1159375,0.2971875,0.18125,0.2175
err_norm,sim2real,Sim_756,35,0.17513104761904763,0.1171875,0.29468750000000005,0.17750000000000005,0.21300000000000005
err_norm,sim2real,Sim_756,36,0.17552173611111113,0.1184375,0.2915625,0.173125,0.20775
err_norm,sim2real,Sim_756,37,0.1733334684684685,0.11781249999999999,0.28718750000000004,0.16937500000000005,0.20325000000000007
err_norm,sim2real,Sim_756,38,0.16936567982456144,0.1159375,0.2809375,0.165,0.198
err_norm,sim2real,Sim_10080,1,0.016469166666666667,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_10080,2,0.01225375,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_10080,3,0.07465833333333333,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_10080,4,0.1259275,0.02,0.98,0.96,1.152
err_norm,sim2real,Sim_10080,5,0.14041333333333333,0.02,0.6665625,0.6465624999999999,0.7758749999999999
err_norm,sim2real,Sim_10080,6,0.1650184722222222,0.02,0.5621875000000001,0.5421875,0.650625
err_norm,sim2real,Sim_10080,7,0.1566635714285714,0.02,0.5115624999999999,0.4915624999999999,0.5898749999999998
err_norm,sim2real,Sim_10080,8,0.1483158333333333,0.02,0.4803125,0.46031249999999996,0.552375
err_norm,sim2real,Sim_10080,9,0.1380385185185185,0.02,0.45156250000000003,0.4315625,0.517875
err_norm,sim2real,Sim_10080,10,0.1331605833333333,0.020312499999999997,0.42843749999999997,0.40812499999999996,0.4897499999999999
err_norm,sim2real,Sim_10080,11,0.13584424242424242,0.037812500000000006,0.4109375,0.373125,0.44775
err_norm,sim2real,Sim_10080,12,0.13375583333333332,0.0453125,0.3921875,0.34687500000000004,0.41625000000000006
err_norm,sim2real,Sim_10080,13,0.1317545512820513,0.050937500000000004,0.3746875,0.32375,0.38849999999999996
err_norm,sim2real,Sim_10080,14,0.1389460119047619,0.0628125,0.36593749999999997,0.303125,0.36374999999999996
err_norm,sim2real,Sim_10080,15,0.14320855555555553,0.0703125,0.35593749999999996,0.28562499999999996,0.34274999999999994
err_norm,sim2real,Sim_10080,16,0.14589630208333332,0.0765625,0.34656249999999994,0.2699999999999999,0.3239999999999999
err_norm,sim2real,Sim_10080,17,0.14657284313725488,0.0809375,0.33593750000000006,0.25500000000000006,0.30600000000000005
err_norm,sim2real,Sim_10080,18,0.15527074074074074,0.09156249999999999,0.3340625,0.2425,0.291
err_norm,sim2real,Sim_10080,19,0.15825399122807016,0.09718750000000001,0.3278125,0.230625,0.27675
err_norm,sim2real,Sim_10080,20,0.164050375,0.1040625,0.3253125,0.22125,0.2655
