t,err_weighted
6.379899,0.114245
6.399936,0.095294
6.419883,0.082171
6.439894,0.073546
6.459881,0.076038
6.479915,0.080274
6.499892,0.064148
6.519885,0.094784
6.539889,0.075917
6.560017,0.200099
6.580081,0.230845
6.599957,0.360453
6.619933,0.298678
6.640023,0.224968
6.659802,0.231725
6.679820,0.223258
6.699780,0.202750
6.719784,0.159891
6.739791,0.113617
6.759782,0.094011
6.779916,0.078638
6.800058,0.070380
6.819930,0.063170
6.839908,0.079099
6.859885,0.118694
6.879798,0.287812
6.899941,0.381014
6.919917,0.346876
6.939978,0.219223
6.959820,0.152658
6.979816,0.112466
7.000008,0.098384
7.019915,0.096929
7.039924,0.071762
7.059897,0.058387
7.079894,0.082756
7.099925,0.088966
7.119901,0.071570
7.139900,0.096617
7.159960,0.095844
7.180031,0.240390
7.199935,0.256731
7.219962,0.375891
7.239954,0.260518
7.260005,0.244980
7.279974,0.295633
7.300014,0.246063
7.319890,0.227774
7.340114,0.172151
7.360076,0.129106
7.379907,0.119447
7.399967,0.097577
7.419914,0.083518
7.439927,0.065767
7.459900,0.084892
7.479791,0.288297
7.499794,0.313555
7.519780,0.444074
7.539793,0.315781
7.559913,0.178459
7.580055,0.157094
7.599804,0.132050
7.619894,0.118918
7.640043,0.097790
7.660018,0.061507
7.679879,0.061316
7.699893,0.068460
7.719918,0.098451
7.740167,0.091077
7.759786,0.080674
7.779878,0.147103
7.800035,0.251892
7.820149,0.316676
7.839954,0.314632
7.859820,0.303829
7.879809,0.275792
7.899872,0.233653
7.920007,0.211059
7.940074,0.174345
7.960039,0.149460
7.980067,0.131141
8.000148,0.102899
8.019958,0.091614
8.039979,0.095297
8.060007,0.082580
8.079817,0.097283
8.099909,0.217673
8.120022,0.230798
8.140014,0.412043
8.160192,0.278315
8.180047,0.166876
8.200000,0.134326
8.220003,0.098413
8.240038,0.085652
8.260104,0.073529
8.279997,0.061284
8.299849,0.072452
8.320019,0.099059
8.340002,0.080903
8.360034,0.107515
8.379902,0.088209
8.399941,0.288959
8.419800,0.209578
8.439798,0.299823
8.459903,0.351349
8.479815,0.256399
8.499850,0.233075
8.519937,0.265851
8.540200,0.251254
8.560085,0.193207
8.580087,0.130797
8.599812,0.095953
8.619803,0.088925
8.639927,0.095245
8.659933,0.081230
8.679907,0.101426
8.699922,0.247352
8.719904,0.274707
8.739939,0.422898
8.759902,0.285967
8.779904,0.181170
8.799913,0.138402
8.820038,0.099828
8.840066,0.084516
8.859920,0.079909
8.880035,0.079465
8.900080,0.129080
8.919992,0.168739
8.939952,0.266695
8.960161,0.233496
8.980029,0.167546
8.999990,0.160921
9.020040,0.174795
9.040051,0.177372
9.060054,0.102194
9.079989,0.113832
9.100012,0.131201
9.119986,0.137000
9.139991,0.111770
9.160052,0.079359
9.179835,0.068397
9.199842,0.066313
9.219924,0.060428
9.239901,0.058597
9.260000,0.084354
9.280165,0.087857
9.299954,0.293424
9.319977,0.326773
9.339992,0.466963
9.360041,0.465875
9.380012,0.394293
9.400015,0.371814
9.420000,0.350853
9.439953,0.301682
9.459904,0.237486
9.479940,0.204111
9.499907,0.181534
9.519914,0.157377
9.539938,0.131552
9.559933,0.092206
9.579949,0.093540
9.599953,0.099499
9.619983,0.168048
9.639918,0.184993
9.659965,0.172765
9.679923,0.096010
9.699966,0.102235
9.719903,0.126177
9.739898,0.109937
9.759917,0.083528
9.779915,0.078902
9.799914,0.087306
9.820005,0.089486
9.840139,0.092145
9.859948,0.058027
9.879907,0.070258
9.899947,0.318610
9.920029,0.319946
9.939939,0.535180
9.960095,0.535107
9.979865,0.314159
9.999932,0.245802
10.019979,0.250357
10.039929,0.231102
10.059949,0.190108
10.079904,0.182748
10.099912,0.175297
10.119923,0.149874
10.139901,0.127166
10.159899,0.113779
10.179939,0.106836
10.199961,0.250480
10.219910,0.307050
10.239906,0.250809
10.259931,0.135001
10.280171,0.116900
10.299953,0.099209
10.319891,0.073074
10.339937,0.060433
10.360006,0.042168
10.380072,0.031083
10.400014,0.030802
10.419982,0.056880
10.439924,0.051468
10.459946,0.061391
10.479956,0.096936
10.499830,0.249587
10.519812,0.292457
10.539792,0.416442
10.559922,0.381696
10.580056,0.266443
10.600007,0.225588
10.620002,0.227281
10.640059,0.259532
10.659923,0.233582
10.679938,0.187035
10.699916,0.171527
10.719973,0.166260
10.739920,0.152936
10.759919,0.128503
10.779786,0.108777
10.799803,0.194022
10.819950,0.200241
10.839911,0.276829
10.859888,0.202976
10.879873,0.109693
10.899976,0.122294
10.919811,0.122054
10.939894,0.092151
10.959887,0.066566
10.979796,0.069647
11.000050,0.065376
11.020149,0.042800
11.039884,0.054654
11.059926,0.055515
11.079930,0.084672
11.099918,0.202020
11.120029,0.318805
11.139914,0.436638
11.159956,0.406470
11.180046,0.315085
11.199931,0.311678
11.220078,0.316369
11.239934,0.287352
11.259935,0.212196
11.280042,0.175787
11.299918,0.180599
11.319929,0.154477
11.339922,0.141121
11.359965,0.114640
11.380023,0.116214
11.399941,0.248292
11.419917,0.326242
11.440051,0.404322
11.459923,0.304458
11.479927,0.225497
11.499923,0.196200
11.519914,0.164706
11.539990,0.134893
11.560033,0.104445
11.579912,0.151248
11.600034,0.168569
11.620044,0.169178
11.639942,0.219275
11.659935,0.245519
11.679910,0.350456
11.699994,0.381964
11.719898,0.401265
11.739911,0.388128
11.759855,0.351305
11.779832,0.312601
11.799897,0.276762
11.820174,0.238072
11.839970,0.167192
11.859878,0.098291
11.879794,0.092087
11.899955,0.123762
11.919968,0.165573
11.939970,0.216845
11.959941,0.289884
11.979931,0.210150
11.999919,0.177564
12.019920,0.076834
12.039933,0.067284
12.059909,0.060687
12.079956,0.059488
12.100117,0.063100
12.119959,0.057695
12.140172,0.048920
12.159766,0.050430
12.179762,0.039851
12.199888,0.038008
12.220029,0.041775
12.239911,0.042054
12.259977,0.061003
12.279878,0.047207
12.299957,0.071995
12.319839,0.095726
12.339969,0.122754
12.359935,0.111171
12.379923,0.171359
12.399964,0.348359
12.419943,0.348048
12.440016,0.336476
12.459988,0.313119
12.480075,0.242794
12.499923,0.246924
12.519920,0.267602
12.540126,0.218955
12.559985,0.177818
12.580035,0.190298
12.599905,0.173031
12.620086,0.194069
12.640050,0.162743
12.659925,0.233044
12.679892,0.206593
12.699947,0.285265
12.719916,0.239491
12.739969,0.154187
12.759813,0.137008
12.779802,0.107147
12.799893,0.068461
12.820122,0.047381
12.839942,0.035658
12.859924,0.056088
12.879989,0.052631
12.899843,0.067378
12.919924,0.122136
12.939843,0.175588
12.959902,0.329541
12.979896,0.448905
12.999910,0.486366
13.019918,0.262244
13.040018,0.206997
13.059882,0.262752
13.079857,0.281515
13.099792,0.200250
13.119899,0.151908
13.139798,0.148184
13.159896,0.150819
13.179819,0.130590
13.200011,0.107173
13.219892,0.092944
13.240034,0.166743
13.259922,0.138040
13.279919,0.206896
13.299918,0.176249
13.319811,0.093901
13.339893,0.099010
13.359901,0.117105
13.379891,0.113362
13.399894,0.085933
13.419895,0.063769
13.439915,0.044060
13.459917,0.060112
13.479797,0.088147
13.499806,0.064585
13.519928,0.068867
13.539791,0.191945
13.559820,0.308832
13.579792,0.426971
13.599792,0.573079
13.619861,0.505235
13.639918,0.324583
13.659877,0.248403
13.679919,0.233525
13.699915,0.210798
13.719823,0.190542
13.739896,0.171668
13.759898,0.154355
13.779898,0.143911
