t,err_weighted
4.739693,0.040307
4.760850,0.055475
4.779990,0.054535
4.799998,0.064124
4.819453,0.071143
4.840123,0.087968
4.859368,0.108729
4.880038,0.175412
4.899757,0.212811
4.920372,0.253906
4.940356,0.312786
4.960153,0.405253
4.980687,0.640899
5.001241,0.468440
5.019477,0.343982
5.039775,0.327357
5.060144,0.304572
5.079613,0.163850
5.099976,0.025140
5.120122,0.069951
5.140383,0.098385
5.159396,0.123320
5.179833,0.158589
5.200007,0.150000
5.219975,0.124769
5.239410,0.131798
5.259864,0.146712
5.280212,0.236398
5.299554,0.507509
5.319743,0.280774
5.339964,0.243791
5.360186,0.200777
5.379431,0.124647
5.399403,0.051906
5.419936,0.044492
5.439648,0.042641
5.459662,0.044101
5.480085,0.056247
5.500193,0.064848
5.520167,0.074058
5.540362,0.085657
5.560088,0.102649
5.579318,0.135396
5.599802,0.213394
5.619934,0.269334
5.640332,0.323450
5.660274,0.446363
5.679676,0.676978
5.700088,0.360383
5.720092,0.302173
5.739433,0.304805
5.759571,0.251189
5.780140,0.113378
5.799985,0.025588
5.820082,0.068093
5.840106,0.085381
5.860078,0.102878
5.879356,0.129681
5.899760,0.125571
5.919433,0.095749
5.940100,0.089256
5.960362,0.084178
5.980492,0.109819
6.000066,0.260891
6.019487,0.406875
6.039980,0.278070
6.060530,0.210523
6.079940,0.149640
6.099318,0.118719
6.119847,0.037374
6.140087,0.059170
6.159328,0.058745
6.179706,0.063321
6.199984,0.065643
6.220400,0.076724
6.240109,0.078736
6.259963,0.099832
6.279877,0.127112
6.299401,0.196243
6.319633,0.265346
6.340543,0.303422
6.359560,0.379688
6.379380,0.543202
6.400077,0.720076
6.420792,0.247609
6.439722,0.290825
6.459567,0.304108
6.480055,0.201815
6.500557,0.059281
6.520028,0.052606
6.540124,0.075888
6.560133,0.095916
6.579445,0.115822
6.599935,0.135298
6.619885,0.126330
6.639982,0.106442
6.660401,0.100879
6.680052,0.109792
6.700235,0.189359
6.720142,0.429933
6.739365,0.253027
6.759869,0.244385
6.779680,0.198803
6.800166,0.124897
6.820050,0.053025
6.840072,0.052645
6.860400,0.052808
6.879434,0.057518
6.900220,0.061814
6.920315,0.063939
6.940167,0.077138
6.960169,0.097711
6.980132,0.121924
7.000146,0.188642
7.020047,0.251217
7.040208,0.299859
7.060107,0.371515
7.080344,0.527102
7.100285,0.725631
7.120181,0.272333
7.139725,0.307511
7.160051,0.323758
7.179406,0.226250
7.199984,0.073052
7.220076,0.042983
7.240226,0.077550
7.260169,0.096491
7.280380,0.116424
7.300220,0.143290
7.319555,0.135185
7.339384,0.119074
7.359816,0.108715
7.380036,0.107204
7.399514,0.141427
7.420120,0.291850
7.440145,0.363951
7.459458,0.273792
7.479324,0.231721
7.499883,0.174368
7.520364,0.082850
7.541174,0.121956
7.560267,0.033973
7.580025,0.059937
7.599436,0.073430
7.620316,0.067979
7.639497,0.079673
7.660118,0.092734
7.680250,0.115469
7.700499,0.158342
7.720005,0.234451
7.740168,0.271990
7.759698,0.324002
7.779893,0.415568
7.800379,0.635074
7.819823,0.552396
7.840190,0.252235
7.861403,0.178826
7.879458,0.320090
7.899577,0.164199
7.919786,0.038672
7.940462,0.060810
7.960699,0.089000
7.979464,0.107225
8.000142,0.139430
8.020128,0.141126
8.039695,0.119400
8.059968,0.117106
8.080204,0.115029
8.100165,0.140470
8.120021,0.264146
8.140283,0.416040
8.159731,0.291097
8.179626,0.219863
8.199850,0.166291
8.220281,0.085725
8.239921,0.047256
8.260115,0.060033
8.280072,0.057756
8.299997,0.062441
8.320204,0.064229
8.339490,0.078179
8.359860,0.085892
8.380606,0.105466
8.399986,0.131662
8.419853,0.202229
8.439997,0.252741
8.460199,0.293422
8.479529,0.373067
8.499533,0.571304
8.520285,0.329330
8.540031,0.317543
8.560122,0.293872
8.580182,0.291250
8.600134,0.168355
8.619391,0.032381
8.640230,0.060116
8.659551,0.101342
8.680154,0.112971
8.700348,0.142633
8.720392,0.135873
8.740453,0.110770
8.759420,0.111826
8.779948,0.107990
8.800097,0.150475
8.820387,0.320083
8.839515,0.381142
8.860153,0.281100
8.879429,0.225953
8.899441,0.225943
8.920029,0.198510
8.940342,0.199203
8.960145,0.176446
8.980184,0.148430
8.999846,0.113158
9.020002,0.088839
9.039633,0.057381
9.059692,0.039408
9.080054,0.045062
9.100107,0.072554
9.120406,0.116598
9.140116,0.200730
9.160332,0.287420
9.179370,0.417604
9.199575,0.295927
9.220234,0.296713
9.240111,0.205034
9.260692,0.243200
9.280308,0.134969
9.300400,0.123267
9.320017,0.099482
9.339435,0.151379
9.359586,0.184792
9.380073,0.244253
9.400161,0.285167
9.420189,0.236061
9.440092,0.172126
9.459389,0.129560
9.479488,0.128854
9.500231,0.171896
9.519591,0.332590
9.540158,0.525857
9.560362,0.408451
9.580041,0.425299
9.600143,0.335742
9.620143,0.294175
9.639808,0.216242
9.660045,0.139657
9.679536,0.090436
9.699907,0.055038
9.720069,0.036083
9.739833,0.025431
9.759408,0.038913
9.779861,0.061349
9.800092,0.069078
9.820302,0.090272
9.839581,0.143558
9.859671,0.233383
9.880485,0.320035
9.899749,0.424412
9.920176,0.382885
9.940465,0.287082
9.960177,0.189207
9.980171,0.150694
10.001047,0.107857
10.020185,0.049010
10.039849,0.095819
10.059605,0.099498
10.079763,0.084756
10.100354,0.086318
10.120088,0.094123
10.140148,0.085957
10.160856,0.075056
10.180416,0.082909
10.199847,0.098062
10.219614,0.141787
10.240085,0.254293
10.260252,0.419432
10.280967,0.370081
10.300350,0.424419
10.319497,0.350315
10.339412,0.300145
10.359843,0.223189
10.380465,0.074383
10.400011,0.094290
10.420169,0.045865
10.440295,0.030829
10.460202,0.033905
10.479584,0.058567
10.499846,0.083517
10.520007,0.093686
10.540055,0.122566
10.559606,0.211991
10.580032,0.300067
10.600030,0.382689
10.619358,0.522152
10.639623,0.380987
10.660313,0.196135
10.680400,0.163958
10.700055,0.117563
10.719690,0.038831
10.740341,0.088391
10.759417,0.104454
10.779453,0.087341
10.799844,0.080268
10.820135,0.092165
10.840277,0.097066
10.860575,0.087554
10.879369,0.084332
10.899517,0.087655
10.919775,0.097517
10.940402,0.136925
10.960033,0.232575
10.980220,0.429905
11.000205,0.346029
11.019983,0.420128
11.039841,0.360600
11.059843,0.307812
11.079424,0.229575
11.099977,0.154659
11.120313,0.092792
11.140111,0.045943
11.160190,0.022294
11.180279,0.036092
11.199485,0.058208
11.219363,0.086872
11.239962,0.098638
11.259415,0.132634
11.279764,0.216525
11.300162,0.303348
11.319804,0.390349
11.339675,0.533495
11.359976,0.368455
11.379826,0.262135
11.400249,0.255800
11.420191,0.205158
11.440637,0.078234
11.460009,0.164392
11.479415,0.215316
11.499778,0.221391
11.520045,0.232057
11.540027,0.227667
11.559873,0.235422
11.580206,0.244196
11.600317,0.267668
11.619436,0.306056
11.639965,0.375389
11.660097,0.469571
11.680527,0.394487
11.700525,0.393812
11.719524,0.439358
11.739996,0.379439
11.759379,0.282748
11.780076,0.192675
11.800103,0.112712
11.820149,0.064575
11.840183,0.050682
11.860058,0.086948
11.880469,0.113349
11.899393,0.132162
11.919816,0.138998
11.940457,0.133323
11.960042,0.172801
11.980221,0.185824
12.000485,0.214776
12.020321,0.295548
12.039676,0.302264
12.060069,0.203865
12.080183,0.063641
12.100074,0.097162
12.120315,0.109657
12.140159,0.123062
12.160326,0.123099
12.180635,0.114604
12.199567,0.099306
12.219714,0.071204
12.239971,0.075034
12.260666,0.071679
12.280202,0.080274
12.300241,0.100498
12.320033,0.109755
12.339436,0.108846
12.360147,0.151197
12.380278,0.408205
12.400282,0.383733
12.420029,0.369339
12.440531,0.184767
12.460168,0.270635
12.479520,0.183716
12.499735,0.134751
12.520027,0.086633
12.540198,0.046933
12.560610,0.017972
12.580426,0.029556
12.600166,0.043459
12.619449,0.065108
12.640101,0.097051
12.659395,0.190131
12.679368,0.276112
12.699694,0.349341
12.718889,0.469580
12.739433,0.315780
12.759345,0.207618
12.780098,0.157676
12.799806,0.127802
12.819676,0.024739
12.839377,0.081592
12.859388,0.098500
12.879352,0.098172
12.899704,0.089467
12.919777,0.094862
12.939600,0.095066
12.959676,0.083874
12.979350,0.082868
12.999491,0.090797
13.019529,0.111788
13.039952,0.173181
13.059672,0.336917
13.079460,0.440683
13.099421,0.400425
13.119430,0.385814
13.140000,0.338081
13.159307,0.259657
13.179491,0.178376
13.199526,0.115545
13.220251,0.069521
13.240123,0.040996
13.259326,0.023335
13.279436,0.030951
13.299523,0.056549
13.319466,0.068443
13.339925,0.075287
13.360364,0.088369
13.379501,0.166232
13.399662,0.284660
13.420237,0.391840
13.440427,0.476549
13.460252,0.139728
13.479767,0.251492
13.500330,0.042132
13.519360,0.061279
13.540298,0.080639
13.560355,0.102268
13.580531,0.094197
13.600852,0.083297
13.620756,0.102268
13.640434,0.063210
13.659487,0.070981
13.679694,0.077788
13.700234,0.082787
13.720941,0.101421
13.740419,0.154518
13.760662,0.289898
13.780316,0.564296
