t,err_weighted
10.060060,0.149041
10.080047,0.106659
10.100140,0.075112
10.120121,0.049597
10.140023,0.043258
10.160156,0.043491
10.180037,0.047765
10.200316,0.059480
10.220053,0.079118
10.240213,0.078667
10.259992,0.056972
10.280156,0.238147
10.300516,0.136463
10.320176,0.048303
10.340175,0.063922
10.360065,0.052321
10.380019,0.040036
10.400039,0.024398
10.420010,0.030215
10.440031,0.042444
10.460050,0.056154
10.480013,0.076638
10.500034,0.094316
10.520036,0.096059
10.540004,0.083644
10.560031,0.113511
10.580021,0.243246
10.600008,0.228196
10.620303,0.175983
10.640214,0.193988
10.660142,0.187547
10.680112,0.155856
10.700078,0.120473
10.720002,0.084673
10.739999,0.056979
10.759997,0.040325
10.780007,0.043308
10.800019,0.050157
10.820046,0.057726
10.840056,0.074608
10.860010,0.092917
10.880016,0.087692
10.900017,0.076972
10.920003,0.220061
10.940058,0.105404
10.960063,0.033506
10.980119,0.054843
11.000012,0.047699
11.020096,0.034824
11.040570,0.031328
11.060261,0.037671
11.080132,0.047618
11.100265,0.067364
11.120033,0.093289
11.140179,0.095293
11.160155,0.091338
11.180007,0.090288
11.200095,0.143130
11.220026,0.291584
11.240203,0.163519
11.260023,0.181144
11.279999,0.188203
11.300046,0.160701
11.320048,0.130478
11.340306,0.074426
11.360083,0.080356
11.380076,0.073900
11.400084,0.091981
11.420039,0.094576
11.440219,0.108343
11.460212,0.113926
11.480006,0.121015
11.500207,0.134684
11.520181,0.177702
11.540580,0.224197
11.560248,0.253159
11.580306,0.159318
11.600091,0.112828
11.620195,0.071105
11.640147,0.057747
11.660168,0.070022
11.680195,0.064908
11.700123,0.061204
11.720085,0.062786
11.740061,0.071084
11.760116,0.073299
11.780134,0.081528
11.800137,0.110537
11.820125,0.163756
11.840026,0.248025
11.860005,0.206772
11.880205,0.118947
11.900038,0.107620
11.919992,0.102966
11.940022,0.074564
11.960042,0.041738
11.980009,0.031203
12.000004,0.053924
12.020006,0.086463
12.040208,0.116255
12.060053,0.151718
12.079994,0.177755
12.100025,0.151312
12.120117,0.220294
12.140200,0.151444
12.160146,0.136116
12.180042,0.120679
12.200190,0.094566
12.220031,0.082860
12.240144,0.069788
12.260103,0.066801
12.280152,0.068388
12.300205,0.082049
12.320557,0.102455
12.340226,0.122255
12.360251,0.134400
12.380048,0.134883
12.400087,0.112044
12.420125,0.117819
12.440103,0.273095
12.460067,0.143026
12.480008,0.163326
12.500078,0.199826
12.520139,0.185841
12.540077,0.157644
12.560020,0.130792
12.580078,0.094013
12.600069,0.059456
12.620007,0.049085
12.639974,0.053316
12.660032,0.061096
12.679976,0.066998
12.700000,0.078700
12.720024,0.089904
12.740040,0.084534
12.760029,0.033094
12.780000,0.171908
12.800004,0.143142
12.820053,0.085578
12.840083,0.081702
12.860050,0.059117
12.880004,0.040338
12.900315,0.036789
12.920030,0.046841
12.940350,0.053291
12.960045,0.066583
12.980009,0.088890
12.999997,0.094782
13.020007,0.095333
13.040052,0.078660
13.060064,0.135089
13.080142,0.274150
13.100155,0.201999
13.120148,0.182025
13.140115,0.193713
13.160029,0.180522
13.180102,0.150246
13.200078,0.112718
13.220367,0.078873
13.240338,0.054101
13.260105,0.039518
13.280390,0.039661
13.300254,0.045611
13.320081,0.053960
13.340234,0.066058
13.360109,0.083348
13.380231,0.077706
13.400062,0.121648
13.420224,0.187850
13.440058,0.075246
13.460306,0.023674
13.480253,0.046846
13.500181,0.045200
13.520129,0.036152
13.540060,0.033148
13.560109,0.048423
13.580124,0.063356
13.600119,0.084284
13.620176,0.107408
13.640014,0.105806
13.660328,0.088598
13.680501,0.127004
13.700117,0.295899
13.720152,0.234860
13.740327,0.176907
13.760126,0.195385
13.780136,0.184538
