t,err_weighted
6.380029,0.122571
6.400045,0.083287
6.419990,0.067078
6.440036,0.025527
6.460034,0.039600
6.480038,0.035429
6.500150,0.041689
6.519990,0.050029
6.540043,0.062948
6.560003,0.074753
6.580073,0.070980
6.600190,0.083039
6.620254,0.152543
6.640220,0.147935
6.660056,0.212892
6.680053,0.123233
6.700047,0.113833
6.720217,0.106431
6.740323,0.076927
6.760291,0.045420
6.780147,0.038131
6.800153,0.040921
6.820228,0.054661
6.839988,0.065477
6.860037,0.075324
6.879989,0.091121
6.899994,0.085094
6.920041,0.080694
6.940038,0.144479
6.959982,0.213577
6.980226,0.222908
7.000263,0.162220
7.020037,0.163886
7.040230,0.153565
7.060041,0.086730
7.080040,0.049228
7.100031,0.026521
7.120033,0.036014
7.140028,0.035331
7.159987,0.045383
7.180033,0.062274
7.200029,0.075082
7.220069,0.073940
7.240205,0.059674
7.260035,0.088501
7.280081,0.195624
7.299993,0.248620
7.320295,0.201194
7.340206,0.174631
7.359987,0.165134
7.380055,0.144042
7.400027,0.074842
7.420037,0.062720
7.440096,0.048949
7.460017,0.038106
7.479998,0.046607
7.500210,0.059895
7.520036,0.070745
7.540061,0.085454
7.560068,0.089500
7.580045,0.077811
7.600043,0.139099
7.620037,0.178667
7.640034,0.117109
7.660039,0.108057
7.680031,0.121544
7.700036,0.110342
7.720110,0.083095
7.740108,0.050910
7.760260,0.028313
7.780254,0.034992
7.800098,0.035758
7.820232,0.046831
7.840101,0.057050
7.860259,0.068598
7.880106,0.070325
7.900112,0.059095
7.920247,0.144963
7.940210,0.188755
7.960044,0.113904
7.980050,0.108181
8.000092,0.165341
8.020030,0.156517
8.039982,0.093759
8.060075,0.062609
8.080035,0.047035
8.100055,0.058085
8.120033,0.055234
8.140027,0.062902
8.159987,0.074490
8.180027,0.087718
8.199986,0.099987
8.219991,0.076225
8.239985,0.157804
8.260040,0.184995
8.280036,0.120002
8.300026,0.117677
8.320056,0.129614
8.340034,0.115767
8.360029,0.116654
8.380247,0.073265
8.400240,0.028404
8.420298,0.032561
8.439988,0.032934
8.460017,0.044637
8.480245,0.059788
8.499991,0.073455
8.520032,0.068956
8.540024,0.056435
8.560025,0.121845
8.580029,0.222128
8.599984,0.144971
8.620029,0.123865
8.640170,0.130387
8.660140,0.166592
8.680107,0.098973
8.700009,0.059996
8.720000,0.055075
8.739996,0.039717
8.759994,0.041689
8.779996,0.054440
8.800052,0.069657
8.819995,0.084105
8.840037,0.085496
8.860032,0.086138
8.880106,0.089139
8.900109,0.155001
8.920259,0.183354
8.939998,0.214533
8.960038,0.116704
8.980061,0.120210
9.000058,0.150489
9.020067,0.104813
9.040028,0.037364
9.060075,0.035389
9.080212,0.036110
9.100315,0.034103
9.120039,0.042835
9.140105,0.054829
9.160030,0.067774
9.180028,0.074655
9.200032,0.071065
9.219992,0.168120
9.240045,0.235947
9.260207,0.247901
9.280004,0.113162
9.300034,0.123126
9.319984,0.119977
9.339984,0.120481
9.360021,0.056153
9.380042,0.032169
9.400216,0.047929
9.419991,0.050319
9.439987,0.058553
9.460168,0.068954
9.480028,0.083769
9.500043,0.099101
9.520083,0.081917
9.540034,0.084494
9.560047,0.172603
9.580040,0.238358
9.600045,0.116431
9.619981,0.179197
9.640034,0.174750
9.660076,0.142348
9.680032,0.095299
9.700038,0.057850
9.720038,0.027712
9.739989,0.037567
9.759978,0.038473
9.779992,0.046291
9.799985,0.056012
9.820054,0.066635
9.840262,0.069123
9.860261,0.060056
9.880032,0.109394
9.900043,0.220529
9.920223,0.226519
9.940302,0.168692
9.960000,0.117584
9.980060,0.109037
10.000042,0.089349
10.019985,0.081845
10.040039,0.038432
10.060003,0.033235
10.080097,0.054271
10.100005,0.061233
10.120037,0.067441
10.139997,0.079361
10.160032,0.086320
10.180210,0.087456
10.200033,0.097836
10.220069,0.167061
10.240497,0.150090
10.260464,0.197890
10.280375,0.174203
10.300344,0.119136
10.320416,0.103635
10.340356,0.104472
10.360068,0.062135
10.380171,0.025780
10.400139,0.034925
10.420099,0.041515
10.440038,0.056032
10.460066,0.063762
10.480007,0.068696
10.499979,0.066745
10.520039,0.063018
10.540028,0.138177
10.560044,0.194253
10.579990,0.231615
10.599983,0.171072
10.619983,0.161930
10.640036,0.111261
10.660001,0.115507
10.680246,0.052339
10.700058,0.031261
10.719989,0.046007
10.739987,0.059685
10.760038,0.062425
10.780009,0.073370
10.799981,0.088725
10.820028,0.090537
10.839980,0.077128
10.860080,0.145864
10.879984,0.219715
10.899989,0.234806
10.920098,0.173844
10.940027,0.171057
10.959992,0.117552
10.979983,0.131964
10.999988,0.059080
11.020208,0.025552
11.039981,0.034486
11.060047,0.033765
11.079995,0.044919
11.100030,0.050542
11.120229,0.059707
11.140193,0.075228
11.160192,0.066440
11.179984,0.083690
11.200028,0.152087
11.219992,0.174250
11.239986,0.226228
11.260071,0.178818
11.279986,0.164381
11.299991,0.148658
11.319998,0.082670
11.340043,0.055560
11.360037,0.033810
11.379982,0.084660
11.399993,0.089681
11.420097,0.070183
11.439986,0.048332
11.459986,0.066607
11.480212,0.077576
11.500105,0.069631
11.520065,0.093943
11.540039,0.207637
11.560045,0.358958
11.579985,0.357053
11.600032,0.241274
11.619992,0.235409
11.640062,0.249772
11.660037,0.195988
11.679985,0.107357
11.699986,0.066948
11.720103,0.063815
11.740104,0.054268
11.760054,0.047685
11.779992,0.044097
11.800053,0.057625
11.820037,0.072807
11.840039,0.085994
11.859990,0.209098
11.879983,0.197841
11.900024,0.077067
11.919982,0.064073
11.939991,0.066829
11.960032,0.066474
11.979997,0.048296
12.000268,0.144207
12.020037,0.268062
12.040036,0.308883
12.060100,0.244145
12.079993,0.159370
12.100030,0.130028
12.120026,0.124706
12.140042,0.126847
12.160247,0.255625
12.180229,0.120266
12.200037,0.110121
12.220043,0.135489
12.239984,0.122347
12.259991,0.136194
12.279980,0.093532
12.300064,0.037292
12.320039,0.037336
12.340063,0.039720
12.360032,0.038439
12.379990,0.047988
12.400027,0.056983
12.420036,0.069955
12.439989,0.067543
12.460058,0.085973
12.479985,0.208154
12.500032,0.147083
12.519986,0.217680
12.539990,0.194234
12.560038,0.114914
12.580007,0.137397
12.600036,0.073343
12.620027,0.063258
12.640052,0.040873
12.660044,0.038587
12.680094,0.046226
12.700035,0.051240
12.720066,0.055140
12.740040,0.069018
12.760049,0.087119
12.779988,0.095095
12.799988,0.085098
12.819989,0.126147
12.840038,0.173328
12.860050,0.112493
12.879981,0.165562
12.899992,0.121523
12.920037,0.101729
12.939983,0.079006
12.959989,0.072048
12.980038,0.029417
12.999988,0.034703
13.020033,0.038183
13.040006,0.047556
13.060039,0.060641
13.080190,0.075961
13.099997,0.079616
13.120047,0.074128
13.140044,0.104222
13.160045,0.188875
13.180054,0.222163
13.200136,0.102847
13.220057,0.111387
13.239988,0.115631
13.260040,0.094831
13.280031,0.063526
13.299991,0.039919
13.320206,0.051089
13.340303,0.053600
13.360281,0.063315
13.379997,0.080621
13.400036,0.098739
13.419992,0.099321
13.440030,0.087106
13.460039,0.103828
13.480075,0.203690
13.500080,0.236745
13.520021,0.111328
13.539992,0.123377
13.560138,0.117368
13.580151,0.085885
13.600210,0.054587
13.620256,0.027909
13.640041,0.016613
13.660000,0.057652
13.680037,0.092789
13.700037,0.015665
13.720058,0.042263
13.740044,0.059927
13.760037,0.103669
13.780044,0.022589
13.800035,0.030420
13.820035,0.027098
13.840060,0.029802
13.860032,0.039113
13.880050,0.058770
13.900051,0.056173
13.920066,0.062715
13.940032,0.066981
13.960034,0.079508
13.980053,0.086483
14.000042,0.089566
14.020113,0.095466
14.040047,0.095934
14.060031,0.094633
14.080047,0.092493
14.100044,0.097353
14.120047,0.097800
14.140032,0.094181
14.160034,0.097945
14.180055,0.096161
14.200033,0.096623
14.220034,0.095678
14.240053,0.102924
14.260036,0.119072
14.280035,0.142235
14.300042,0.248569
14.320053,0.242345
14.340054,0.224044
14.361170,0.211374
14.380097,0.175613
14.400051,0.114859
14.420049,0.107972
14.440980,0.093711
14.460088,0.090224
14.480195,0.096044
14.500163,0.103057
14.520208,0.103180
14.540146,0.103627
14.560165,0.150581
14.580196,0.236144
14.600354,0.107442
14.620282,0.152817
14.640191,0.168991
14.660278,0.155654
14.680213,0.126573
14.700201,0.065684
14.720042,0.045602
14.740092,0.031033
14.760081,0.039356
14.780039,0.035924
14.800035,0.049947
14.820033,0.068242
14.840047,0.085046
14.860034,0.085470
14.880047,0.067035
14.900032,0.088226
14.920034,0.206360
14.940161,0.288179
14.960030,0.251722
14.980034,0.069296
15.000037,0.071591
15.020048,0.079838
